ATM_ID,Date,Opening_Cash,Cash_Loaded,Total_Withdrawal,Closing_Cash,Number_of_Transactions,Failed_Transactions,Downtime_Minutes,Customer_Complaints,Maintenance_Status,Refill_Date,Refill_Amount,Refill_Cost,Health_Score,Need_Refill,Days_Since_Last_Refill
ATM1006,11/12/2025,297183.99,700000,133125.29,570729.58,497,7,9,4,Normal,2/15/2025,700000,0,62.9,NO,9
ATM1005,9/23/2025,333444.9,0,206640.83,897524.27,461,5,14,4,Normal,7/23/2025,0,2500,84,NO,10
ATM1031,7/6/2025,792239.25,0,153638.66,697780.03,404,3,9,2,Required,5/28/2025,500000,3500,80.6,NO,11
ATM1036,5/5/2025,308901.83,700000,306988.51,239120.58,510,2,8,0,Normal,3/8/2025,0,0,84.6,NO,3
ATM1009,10/15/2025,939315.49,0,676482.03,742036.81,286,6,12,2,Normal,11/2/2025,500000,3500,79.2,YES,0
ATM1022,12/3/2025,537307.18,0,682243.03,105785.19,29,5,8,3,Normal,1/11/2025,300000,0,78.6,NO,4
ATM1009,3/2/2025,366166.71,700000,347090.29,449178.69,373,8,9,3,Normal,4/21/2025,500000,2500,92.1,YES,11
ATM1049,11/14/2025,995799.4,0,328339.97,541463.84,187,6,11,2,Required,3/11/2025,500000,2500,84,NO,4
ATM1030,9/8/2025,1008140.71,0,353899.36,448450.15,485,6,14,3,Normal,5/15/2025,300000,3500,85,NO,10
ATM1038,6/11/2025,1056968.49,0,295156.2,973321.92,559,7,12,2,Normal,11/7/2025,0,0,74.6,NO,7
ATM1011,3/3/2025,525601.05,0,209630.62,599279.6,133,8,11,2,Required,3/26/2025,0,0,73.5,NO,0
ATM1004,1/21/2025,1058618.37,0,667507.22,108539.74,268,5,10,2,Normal,8/15/2025,500000,0,93.1,YES,4
ATM1037,9/12/2025,1139365.22,0,246616.93,124080.18,477,6,8,3,Required,1/22/2025,300000,0,69.6,YES,2
ATM1030,5/28/2025,675139.86,700000,183283.35,491394.58,268,3,13,5,Normal,2/12/2025,0,3500,78.6,NO,5
ATM1035,12/9/2025,1155651.62,300000,719579.34,390576.94,262,8,7,4,Normal,9/30/2025,500000,2500,77.1,YES,7
ATM1021,6/24/2025,359581.87,0,885419.92,586928.91,531,5,16,5,Required,6/29/2025,0,3500,99.5,NO,7
ATM1031,6/28/2025,1119997.53,0,730430.22,731715.86,360,6,7,4,Normal,5/16/2025,700000,0,65.1,NO,14
ATM1047,12/4/2025,308233.98,300000,899678.95,902776.67,440,6,14,2,Normal,10/14/2025,0,0,79.9,NO,10
ATM1036,10/26/2025,1072086.34,0,317251.23,709001.58,30,5,11,1,Normal,1/10/2025,700000,0,93,NO,2
ATM1038,11/19/2025,907142.74,300000,52378.86,432967.57,32,4,16,1,Normal,12/27/2025,0,3500,72.5,NO,2
ATM1005,3/18/2025,305657.1,0,664194.45,707179.44,275,9,10,1,Normal,3/22/2025,500000,2500,75.8,NO,3
ATM1015,7/24/2025,330566.08,500000,427810.31,514216.74,434,4,10,3,Normal,10/30/2025,500000,0,85,NO,14
ATM1025,10/9/2025,494398.97,0,591119.44,744109.06,135,7,12,1,Normal,4/11/2025,0,0,70.9,NO,2
ATM1017,5/28/2025,486120.53,500000,110679,956915.53,583,8,10,6,Required,3/20/2025,0,0,100,YES,2
ATM1037,1/11/2025,676863.03,300000,229865.91,650775.03,380,4,10,3,Normal,3/25/2025,0,0,92.2,NO,13
ATM1041,4/22/2025,1148878.76,700000,236611.19,614054.39,286,4,7,1,Required,9/18/2025,700000,3500,74.3,NO,10
ATM1042,9/5/2025,261497.57,300000,561181.06,424630.71,345,10,10,3,Normal,9/18/2025,300000,0,70.4,NO,9
ATM1046,12/21/2025,1074730.91,500000,82364.41,257421.97,428,5,13,2,Normal,5/21/2025,0,0,51.8,YES,0
ATM1017,1/28/2025,345545.52,0,497646.34,497359.17,109,10,6,4,Normal,3/24/2025,0,0,75.5,YES,4
ATM1001,11/27/2025,542959.64,0,100766.75,328780.77,595,5,9,4,Required,8/26/2025,0,0,70.1,NO,9
ATM1029,12/9/2025,749760.27,700000,316241.68,587238.64,62,7,12,5,Normal,10/7/2025,300000,2500,86,NO,3
ATM1036,6/29/2025,814585.44,300000,859520.72,247641.62,173,7,15,2,Normal,2/12/2025,0,3500,69,NO,11
ATM1019,10/9/2025,309489.71,0,874432.31,320351.85,363,6,18,4,Normal,11/12/2025,0,0,92.4,NO,2
ATM1029,3/25/2025,381754.03,0,403846.47,365782.4,136,1,14,1,Required,1/13/2025,700000,3500,91.1,NO,8
ATM1047,9/4/2025,992515.41,0,768690.17,153247.65,313,8,10,3,Normal,7/28/2025,0,2500,80.7,NO,1
ATM1017,7/20/2025,1085904.15,500000,376678.14,768148.18,532,4,12,0,Normal,1/22/2025,700000,3500,72.5,YES,9
ATM1023,6/4/2025,720794.96,500000,227555.27,826270.95,477,7,6,3,Normal,7/23/2025,300000,0,88.7,YES,5
ATM1032,2/26/2025,625812.14,0,206635.16,730071.42,27,7,11,1,Normal,2/28/2025,500000,0,86.6,NO,13
ATM1041,11/27/2025,1036656.22,0,308779.46,419214.21,145,4,10,3,Normal,3/18/2025,0,2500,87.4,NO,3
ATM1031,1/4/2025,611372.97,0,875659.36,776791.97,147,11,9,1,Normal,5/16/2025,0,3500,98,NO,14
ATM1043,4/13/2025,985058.07,700000,759776.94,726303.68,200,10,10,0,Normal,11/28/2025,0,0,85,NO,3
ATM1048,4/5/2025,1099334.37,300000,208088.67,558379.81,270,10,8,1,Normal,2/8/2025,0,0,69.3,NO,2
ATM1019,4/30/2025,707998.1,0,570745.38,973260.3,26,7,13,2,Normal,1/29/2025,0,3500,89.2,NO,13
ATM1015,3/26/2025,300163.83,500000,615961.29,663198.2,71,7,12,4,Normal,3/14/2025,500000,0,67.7,YES,13
ATM1049,4/9/2025,488512.52,500000,567515.8,288244.04,450,8,6,3,Required,3/7/2025,500000,3500,85.5,YES,2
ATM1019,5/25/2025,386403.52,0,613330.04,301357.07,362,5,19,2,Normal,7/21/2025,300000,0,75.9,NO,3
ATM1019,10/3/2025,728757.29,500000,794510.47,207557.64,580,10,7,3,Normal,10/24/2025,0,0,82,NO,8
ATM1023,3/21/2025,424518.68,0,654501.08,853400.86,500,6,7,6,Normal,4/25/2025,0,0,78.9,YES,4
ATM1013,9/14/2025,469242.7,0,852460.38,580007.85,590,4,11,1,Normal,10/6/2025,0,0,76.1,NO,10
ATM1040,8/27/2025,658214.36,500000,355209.23,819313.76,539,6,7,7,Normal,3/15/2025,0,3500,88,YES,11
ATM1017,2/24/2025,446734.14,300000,775637.36,658440.97,127,3,8,1,Normal,5/20/2025,0,0,82.8,NO,4
ATM1032,9/13/2025,916248.08,0,717631.6,241862.1,508,6,14,2,Normal,8/31/2025,0,3500,67.8,NO,13
ATM1040,7/1/2025,305401.06,500000,372187.51,204474.75,77,4,16,1,Required,9/4/2025,0,3500,95.1,NO,9
ATM1001,7/31/2025,620628.88,0,675062.96,189758.31,306,3,15,2,Normal,2/20/2025,0,0,69.4,NO,14
ATM1035,10/27/2025,1064236.36,0,645613.78,877900.46,381,7,13,3,Normal,11/3/2025,500000,0,91.4,NO,8
ATM1049,12/19/2025,501396.99,300000,354755.77,757531.22,372,6,15,3,Normal,8/14/2025,300000,2500,72.5,NO,4
ATM1038,8/11/2025,268315,0,825073.22,361701.98,525,6,15,2,Required,9/29/2025,500000,0,79.9,NO,7
ATM1041,12/4/2025,1189718.85,500000,299698.25,247330.09,206,6,14,1,Normal,12/9/2025,0,3500,99.5,NO,7
ATM1047,5/12/2025,1044648.72,500000,898580.72,967552.62,473,6,16,3,Normal,9/21/2025,500000,0,73,NO,6
ATM1050,11/30/2025,1129032.27,500000,497061.36,616486.54,477,4,8,3,Normal,1/7/2025,0,0,75.1,NO,10
ATM1005,12/18/2025,807903.2,0,676793.62,656977.85,231,8,14,3,Normal,12/16/2025,0,0,62.7,NO,3
ATM1034,12/7/2025,899230.02,300000,797138.62,234485.13,177,9,10,1,Normal,5/30/2025,0,2500,89.4,NO,9
ATM1022,12/13/2025,1059566.1,300000,346309.72,595586.91,393,5,19,3,Required,10/23/2025,300000,0,94.4,NO,13
ATM1008,6/18/2025,796114.79,0,411340.47,625925.5,301,3,9,3,Normal,11/15/2025,500000,0,87.3,NO,10
ATM1001,9/7/2025,852358.09,700000,825193.63,90667.08,153,8,14,0,Normal,5/18/2025,300000,0,100,NO,13
ATM1026,3/21/2025,306924.87,0,825984.32,69006.08,233,4,9,2,Normal,10/31/2025,0,3500,77,NO,2
ATM1034,2/19/2025,295761.05,0,422073.95,583527.76,166,4,12,1,Normal,5/29/2025,300000,0,79.4,NO,14
ATM1048,7/7/2025,302275.92,300000,401015.63,959028.38,495,6,11,3,Normal,2/12/2025,300000,2500,84.9,YES,8
ATM1044,2/1/2025,859265.98,500000,177919.19,649945.76,362,10,6,3,Normal,7/14/2025,500000,3500,83.9,NO,0
ATM1005,10/26/2025,252281.21,0,124305.66,591000,535,3,13,3,Normal,1/23/2025,500000,3500,88.4,NO,2
ATM1047,12/18/2025,328822.39,700000,217979.65,205194.25,109,9,18,1,Normal,4/2/2025,0,2500,70.4,NO,9
ATM1025,9/5/2025,354271.09,0,678245.22,264438.31,92,8,14,0,Normal,3/25/2025,0,0,88.8,YES,0
ATM1033,11/8/2025,1102398.38,0,254437.85,982822.2,97,4,10,1,Normal,6/26/2025,500000,3500,63,NO,3
ATM1034,8/16/2025,831121.36,300000,639930.76,940943.13,567,6,11,1,Normal,12/17/2025,500000,0,72.7,NO,2
ATM1047,10/28/2025,533773.32,0,835292.86,881289.42,137,4,11,1,Normal,4/21/2025,700000,0,58.8,NO,3
ATM1027,4/29/2025,1106125.57,0,852957.02,749829.09,328,3,6,5,Normal,2/15/2025,0,0,90.3,YES,13
ATM1044,7/26/2025,1070801.97,500000,640702.28,707772.68,305,3,13,1,Normal,5/10/2025,0,2500,73.7,NO,5
ATM1023,3/6/2025,317283.98,500000,869480.39,553722.47,521,7,10,1,Normal,5/30/2025,300000,3500,60.8,NO,2
ATM1025,8/25/2025,528890.35,0,610480.11,583685.11,407,6,13,0,Normal,7/23/2025,300000,2500,96.1,NO,6
ATM1047,10/6/2025,410768.42,300000,759175.49,230483.01,89,4,6,0,Normal,11/14/2025,0,0,82.4,NO,0
ATM1004,3/13/2025,790226.51,0,513045.19,373019.31,454,8,17,1,Normal,10/26/2025,0,3500,83.3,NO,6
ATM1008,11/29/2025,348171.13,0,84924.89,845846.18,145,11,12,0,Normal,4/30/2025,0,0,67.1,YES,12
ATM1018,4/22/2025,1105160.62,300000,238708,288397.06,152,4,12,1,Normal,8/4/2025,500000,0,56.1,NO,10
ATM1036,2/26/2025,699182.11,300000,153425.61,52288.34,564,5,10,2,Normal,5/18/2025,700000,0,87.1,NO,2
ATM1038,10/4/2025,1151169.95,0,202555.5,422266.58,413,6,13,2,Normal,5/11/2025,700000,3500,76.4,NO,11
ATM1006,10/27/2025,1140176.33,0,812192.65,913228.34,504,6,10,0,Normal,3/25/2025,0,3500,96.7,NO,6
ATM1046,3/3/2025,379556.14,0,525007.78,366879.47,186,6,15,3,Normal,6/6/2025,0,0,86.1,NO,3
ATM1012,10/1/2025,487200.14,0,827601.09,239783.97,132,3,12,5,Normal,1/28/2025,0,0,72.6,NO,13
ATM1004,6/18/2025,1005263.11,300000,585934.12,450993.53,273,3,12,3,Normal,8/26/2025,0,0,71.9,YES,14
ATM1050,6/22/2025,785023.96,0,529183.06,209970.63,59,5,12,3,Required,10/25/2025,0,0,81.1,NO,13
ATM1019,5/20/2025,499831.35,0,312002.91,178794.64,463,6,19,2,Normal,8/15/2025,700000,3500,95.4,YES,12
ATM1023,3/23/2025,656777.98,300000,380182.96,976374.73,85,6,15,4,Normal,1/28/2025,0,2500,82.9,YES,3
ATM1026,9/14/2025,1122524.35,700000,258499.83,753636.05,540,8,12,2,Normal,4/19/2025,0,3500,96.8,NO,0
ATM1013,10/31/2025,1135068.38,500000,66031.59,114776.39,479,7,12,2,Normal,3/4/2025,0,3500,80,NO,3
ATM1049,5/10/2025,532549.74,0,331512.1,327055.26,34,10,15,4,Normal,3/24/2025,0,0,100,NO,14
ATM1046,11/29/2025,453945.41,700000,102196.21,817842.9,471,5,12,4,Required,9/4/2025,500000,3500,94.8,YES,14
ATM1046,10/27/2025,341839.23,0,181076.09,278621.84,483,6,12,1,Normal,7/20/2025,300000,0,69.7,NO,5
ATM1026,1/12/2025,834634.99,0,705329.31,928675.96,251,4,14,2,Normal,9/3/2025,0,0,89.8,NO,14
ATM1003,12/18/2025,480065.35,500000,183371.65,368284.28,225,8,20,1,Normal,3/7/2025,300000,0,75.2,YES,12
ATM1040,11/8/2025,942848.36,300000,776270.31,584422.96,382,3,14,5,Normal,9/4/2025,0,0,87.5,NO,12
ATM1034,8/16/2025,506481.17,700000,556556.32,486477.31,372,9,11,3,Normal,4/2/2025,0,0,61.9,YES,8
ATM1046,12/19/2025,1075237.95,0,173163.63,671167.18,212,11,16,3,Normal,7/22/2025,500000,3500,79.7,NO,14
ATM1037,3/27/2025,547886.72,0,610330.26,475418.82,586,7,8,2,Normal,7/20/2025,700000,0,81.7,YES,4
ATM1030,2/12/2025,487283.33,0,598908.24,476984.54,253,7,19,6,Normal,3/6/2025,0,0,87,NO,3
ATM1031,1/9/2025,526540.3,700000,72069.93,349650.81,151,5,9,2,Required,11/5/2025,0,0,88.1,NO,5
ATM1050,1/17/2025,820235.88,700000,833588.79,705862.4,336,5,10,0,Normal,6/8/2025,0,0,89.2,NO,7
ATM1014,12/2/2025,525228.15,0,86928.77,241628.99,482,5,15,3,Normal,7/14/2025,500000,0,85.5,YES,3
ATM1036,6/7/2025,250082.75,0,574447.6,229920.19,549,6,10,1,Normal,7/13/2025,0,0,100,NO,14
ATM1041,9/23/2025,589307.53,700000,55111.81,421805.3,118,9,8,1,Normal,1/30/2025,0,0,45.7,NO,12
ATM1035,6/21/2025,932214.35,500000,770338.34,239861.29,43,9,9,1,Normal,4/25/2025,500000,0,89.2,NO,0
ATM1031,9/12/2025,1034968.22,500000,738926.45,517174.64,128,1,14,0,Normal,11/27/2025,500000,0,100,NO,11
ATM1047,7/6/2025,592212.39,300000,537033.9,130059.87,22,8,10,2,Normal,11/20/2025,500000,2500,78,NO,0
ATM1036,2/5/2025,262301.82,300000,233426.7,414855.45,35,3,12,3,Normal,8/16/2025,500000,2500,91.5,NO,13
ATM1013,5/19/2025,662167.25,300000,476120.4,232814.15,416,6,15,1,Normal,4/14/2025,0,0,89.8,NO,14
ATM1043,6/2/2025,848844.04,700000,681624.71,433570.61,111,4,10,4,Normal,9/7/2025,0,2500,81.1,YES,0
ATM1003,10/2/2025,713363.47,0,275340.39,502186.87,249,4,13,2,Normal,12/14/2025,0,2500,79.1,YES,5
ATM1018,4/12/2025,283601.3,0,707872.45,989946.77,468,5,10,0,Normal,12/16/2025,0,3500,87.5,NO,10
ATM1024,6/22/2025,1071491.23,300000,856411.36,838511.46,358,9,6,2,Normal,7/7/2025,500000,2500,86.1,NO,12
ATM1019,6/14/2025,560055.1,300000,711663.31,581274.76,473,5,15,5,Normal,10/14/2025,300000,0,72.8,NO,3
ATM1019,9/9/2025,966946.82,0,304635.55,373902.27,235,4,9,0,Normal,11/21/2025,300000,0,67,YES,6
ATM1014,3/18/2025,516511.98,500000,239760.42,702317.8,80,5,20,0,Required,6/22/2025,0,0,65.8,NO,0
ATM1048,8/23/2025,452090.29,0,893231.38,542214.37,129,10,12,1,Normal,6/28/2025,0,3500,80.5,NO,3
ATM1018,8/30/2025,1082431.35,0,402464.99,418692.96,549,7,9,2,Normal,6/16/2025,0,2500,85.9,NO,3
ATM1039,7/1/2025,368327.04,300000,705463.6,400920.07,180,7,9,2,Normal,6/14/2025,700000,0,74.5,NO,12
ATM1043,7/6/2025,732351.16,700000,220955.32,332478.05,191,9,17,1,Normal,3/23/2025,0,2500,62.7,NO,6
ATM1029,8/31/2025,689854.74,700000,161477.85,128711.55,92,8,12,0,Normal,12/2/2025,500000,3500,70.4,NO,9
ATM1016,4/23/2025,472923.15,0,679050.58,961985.15,232,3,15,2,Normal,5/2/2025,500000,3500,71.4,NO,1
ATM1021,5/16/2025,796363.44,300000,426131.35,859935.2,149,7,13,5,Normal,2/22/2025,0,0,77.2,YES,13
ATM1035,10/11/2025,367497.92,300000,280887.53,572999.06,69,3,8,1,Normal,3/13/2025,500000,3500,93.9,NO,9
ATM1027,4/3/2025,1113485.09,500000,250355.04,230557.64,459,4,10,3,Normal,5/5/2025,0,0,100,NO,11
ATM1015,5/21/2025,684166.48,700000,783239.74,201945.5,430,9,8,3,Normal,4/11/2025,300000,3500,70.5,YES,0
ATM1019,11/25/2025,604963.16,500000,704134.11,468088.27,41,6,10,0,Normal,7/3/2025,500000,0,80.1,NO,4
ATM1038,6/8/2025,662416.09,0,528634.16,728900.39,383,8,12,1,Normal,10/1/2025,0,0,79.2,YES,13
ATM1022,12/13/2025,411806.06,300000,784179.38,859374.87,277,5,12,1,Normal,7/28/2025,0,0,67.7,NO,13
ATM1037,9/19/2025,892019.66,0,752512.33,604905.94,199,5,19,1,Normal,3/27/2025,500000,0,75.5,NO,5
ATM1049,3/31/2025,276806.2,500000,782961.94,721446.44,195,4,5,1,Normal,3/22/2025,700000,3500,72.9,NO,13
ATM1048,4/12/2025,317755.74,500000,546612.23,97488.71,362,4,12,1,Normal,9/15/2025,0,3500,77.9,NO,3
ATM1013,10/6/2025,733990.01,0,694914.21,505656.55,307,7,13,2,Normal,5/5/2025,0,2500,77.2,NO,12
ATM1049,11/11/2025,1035755.52,0,388528.77,821601.79,121,4,10,2,Normal,10/3/2025,0,3500,79.9,NO,10
ATM1016,1/16/2025,835453.53,300000,723388.91,168240.02,424,7,15,3,Normal,9/12/2025,700000,2500,85.9,YES,0
ATM1036,8/21/2025,503118.67,300000,850756.08,766233.68,583,6,16,1,Normal,1/19/2025,0,2500,84.2,NO,4
ATM1005,12/3/2025,570057.19,700000,396020.46,611389.58,22,1,7,2,Normal,6/25/2025,0,0,89.1,NO,12
ATM1037,11/30/2025,961288.97,0,634694.94,231276.43,225,7,10,2,Normal,6/28/2025,300000,3500,59.3,YES,3
ATM1001,10/29/2025,624999.58,700000,820924.33,129269.23,347,4,14,3,Normal,6/25/2025,0,0,96.4,NO,1
ATM1028,12/7/2025,755554.08,700000,742436.23,592253.96,76,6,11,1,Normal,11/1/2025,0,2500,86.3,NO,9
ATM1028,2/19/2025,791070.06,300000,103281.23,681060.77,478,4,11,1,Normal,12/17/2025,0,2500,98.4,YES,1
ATM1039,10/14/2025,470672.47,0,598054.9,727387.19,390,5,9,2,Normal,3/21/2025,300000,0,84.9,NO,3
ATM1050,7/23/2025,416888.58,500000,563937.72,892274.41,524,2,10,2,Normal,6/8/2025,0,0,97.4,NO,3
ATM1015,3/13/2025,445174.52,0,362200.79,685327.43,123,4,12,3,Normal,3/20/2025,0,0,61,YES,7
ATM1002,9/12/2025,429957.45,700000,445546.45,342799.3,144,6,8,2,Normal,11/22/2025,0,0,66,NO,4
ATM1050,11/19/2025,499762.38,500000,330062.3,981233.48,27,11,9,1,Normal,3/5/2025,0,2500,82.8,NO,8
ATM1003,3/17/2025,847123.45,300000,197526.93,517952.53,223,4,17,2,Required,6/13/2025,700000,3500,88.7,YES,8
ATM1008,12/3/2025,1001707.8,500000,410031.63,316842.31,50,8,15,8,Normal,4/16/2025,700000,2500,79.9,NO,11
ATM1034,7/7/2025,374399.89,700000,209585.47,446064.82,454,6,13,4,Normal,6/26/2025,0,0,84.8,NO,1
ATM1015,8/14/2025,1156294.69,500000,261013.8,381150.59,540,4,12,0,Normal,7/4/2025,500000,3500,80.7,NO,7
ATM1030,2/11/2025,859587.11,700000,475745.66,88926.62,76,7,16,0,Normal,3/9/2025,300000,3500,89.1,NO,8
ATM1039,6/27/2025,1167165.27,300000,863554.57,349126.12,51,5,12,4,Normal,6/27/2025,300000,3500,94.4,YES,12
ATM1032,8/26/2025,361819.26,0,566362.96,211606.55,514,6,16,3,Normal,9/23/2025,0,3500,84.4,NO,11
ATM1026,2/9/2025,1008173.38,300000,55357.93,157130.74,280,5,10,3,Normal,6/25/2025,500000,0,100,YES,9
ATM1049,5/18/2025,441639.82,0,713137.92,185996.92,522,4,17,2,Normal,11/24/2025,500000,3500,100,YES,4
ATM1009,9/17/2025,995134.9,300000,729826.11,529818.37,459,4,15,2,Normal,11/18/2025,0,3500,66.6,NO,8
ATM1018,2/2/2025,902805.6,700000,502438.4,194978.77,83,6,10,1,Normal,5/22/2025,0,3500,61.6,NO,11
ATM1034,7/21/2025,1139678.37,300000,492974.63,210713.45,79,6,13,0,Normal,12/1/2025,700000,0,92.2,NO,9
ATM1022,8/3/2025,1079278.29,700000,355143.36,970707.86,202,4,7,2,Normal,11/20/2025,300000,2500,82.6,NO,10
ATM1044,3/26/2025,1070564.94,0,875985.69,368291.62,430,5,14,0,Normal,11/16/2025,300000,0,93.6,NO,1
ATM1032,7/4/2025,962535.03,0,707948.98,132343.73,277,6,12,3,Normal,5/20/2025,0,2500,99.3,NO,3
ATM1017,9/5/2025,306398.67,300000,382810.9,196238.73,428,6,11,2,Normal,9/14/2025,0,0,69.5,YES,13
ATM1009,8/9/2025,1010487.77,0,286986.89,474245.69,64,4,11,4,Normal,7/18/2025,0,3500,62.7,NO,7
ATM1004,3/29/2025,475000.83,300000,682688.72,560106.95,464,5,11,2,Normal,3/22/2025,700000,0,76.7,YES,13
ATM1012,5/15/2025,1093522.58,700000,704478.02,665152.6,349,8,15,0,Normal,8/31/2025,0,3500,86.5,NO,10
ATM1040,3/31/2025,666963.94,300000,705014.17,752487.78,586,5,7,2,Normal,7/8/2025,500000,0,72.9,NO,3
ATM1032,5/8/2025,284392.85,0,212581.96,745224.05,61,2,16,6,Normal,11/30/2025,700000,2500,74.9,NO,9
ATM1042,3/5/2025,612163.09,700000,200414.43,929864.06,360,7,12,0,Normal,12/17/2025,0,0,100,NO,2
ATM1004,4/22/2025,946130.3,0,627037.47,689650.17,370,2,13,0,Normal,11/11/2025,300000,3500,100,NO,9
ATM1031,8/16/2025,675668.59,500000,411048.63,480126.15,243,9,13,1,Normal,2/18/2025,0,0,77.7,NO,4
ATM1007,6/28/2025,543346.36,300000,375099.88,964241.06,535,2,10,2,Required,10/1/2025,700000,2500,90.5,YES,5
ATM1016,5/22/2025,1122919.59,0,193501.82,441847.45,263,6,14,3,Normal,8/10/2025,300000,3500,84.4,YES,6
ATM1016,12/28/2025,983879.58,700000,704975.98,478219.53,461,9,10,2,Required,11/15/2025,0,0,82.4,NO,14
ATM1019,3/25/2025,786021.78,0,867372.94,479001.62,118,8,10,2,Normal,7/24/2025,300000,0,64.5,YES,8
ATM1023,1/15/2025,648575.45,700000,701616.39,616710.83,272,6,13,2,Normal,12/3/2025,0,0,89.7,NO,13
ATM1048,11/28/2025,648212.38,0,86484.24,863489.03,345,10,15,2,Normal,11/18/2025,500000,2500,94.9,NO,6
ATM1046,5/2/2025,873139.9,300000,737890.82,731996.25,109,6,7,5,Normal,4/13/2025,300000,0,67.4,NO,4
ATM1041,9/20/2025,771312.05,300000,351946.77,618798.33,145,4,16,1,Normal,1/27/2025,500000,3500,86.1,NO,8
ATM1033,4/7/2025,832930.07,700000,669544.59,381157.9,583,9,20,1,Normal,6/30/2025,500000,0,81.3,YES,6
ATM1043,12/22/2025,414153.9,0,576767.47,931011.83,512,8,13,3,Normal,4/10/2025,500000,3500,100,NO,4
ATM1037,5/21/2025,950957.54,0,131211.81,892856.02,192,5,11,3,Normal,3/13/2025,500000,0,66.7,NO,10
ATM1044,7/15/2025,908126.71,0,104865.8,711120.75,434,3,8,2,Normal,8/4/2025,0,3500,77.8,NO,8
ATM1041,10/18/2025,557287.17,0,763429.28,323665.05,134,13,9,0,Normal,5/31/2025,700000,2500,72.2,NO,5
ATM1005,2/12/2025,1030573.27,500000,211968.42,140707.17,460,10,11,1,Normal,5/2/2025,0,0,80.7,NO,5
ATM1027,3/15/2025,1061859.02,0,249192.09,406140.93,86,8,11,3,Normal,2/12/2025,500000,3500,90.3,YES,0
ATM1045,6/4/2025,641859.39,300000,136792.18,813623.68,210,5,13,1,Normal,3/26/2025,0,0,94.8,NO,14
ATM1043,4/3/2025,970128.11,700000,593481.93,428884.58,364,3,13,4,Required,9/1/2025,300000,3500,85.8,NO,3
ATM1048,8/24/2025,646058.48,0,205383.69,159994.49,444,10,14,4,Required,1/28/2025,500000,0,67.7,NO,12
ATM1005,4/3/2025,395825.02,0,469991.96,266733.65,96,5,8,0,Required,2/7/2025,0,0,73.4,NO,5
ATM1019,2/12/2025,579866.25,0,212840.71,376304.19,493,6,18,2,Normal,5/4/2025,500000,3500,91.2,NO,2
ATM1005,9/9/2025,1135253.97,300000,654288.86,517892.41,317,7,9,1,Normal,4/10/2025,500000,3500,73.2,NO,11
ATM1001,6/24/2025,613531.38,300000,644120.42,888240.63,434,5,10,0,Normal,8/4/2025,300000,0,80.9,NO,8
ATM1036,6/13/2025,655223.52,700000,231482.14,345648.29,105,7,11,3,Normal,3/6/2025,500000,3500,63.1,NO,1
ATM1009,2/14/2025,459473.77,0,457797.18,829297.29,326,3,11,1,Normal,9/20/2025,500000,0,82.2,NO,5
ATM1024,4/11/2025,633566.28,700000,534513.38,61596.16,421,7,14,0,Normal,12/5/2025,0,3500,89.8,NO,4
ATM1036,1/19/2025,687797.75,300000,419798.02,90271.24,44,5,16,4,Normal,11/9/2025,0,0,74.1,NO,10
ATM1030,7/23/2025,717368.23,500000,166080.6,388443.21,127,6,10,3,Normal,7/23/2025,300000,0,69.2,NO,3
ATM1011,10/14/2025,771883.96,300000,140828.63,389481.19,326,7,12,3,Normal,12/8/2025,700000,0,96.6,NO,10
ATM1026,11/7/2025,758596.23,300000,114277.76,379184.19,468,9,17,0,Normal,11/4/2025,0,3500,87.1,NO,11
ATM1018,10/22/2025,776026.74,500000,264607.52,156160.06,72,7,10,7,Normal,4/11/2025,0,3500,66.7,NO,8
ATM1004,8/25/2025,786351.87,0,851843.04,323471.34,349,2,16,3,Required,2/18/2025,0,2500,71.3,NO,13
ATM1032,6/4/2025,772995.6,300000,364556.37,601095.85,203,5,13,2,Required,5/27/2025,700000,3500,71.6,NO,0
ATM1012,8/6/2025,732842.25,0,701825.4,764534.24,399,8,11,5,Required,10/7/2025,0,0,100,NO,1
ATM1011,3/14/2025,777541.32,300000,454237.73,370523.32,203,10,9,3,Normal,7/17/2025,0,0,100,YES,5
ATM1013,3/18/2025,663466.13,0,789920.13,364788.98,532,5,15,2,Normal,10/6/2025,0,0,62.9,YES,8
ATM1039,4/24/2025,485678.37,0,589597.93,761379.31,386,8,11,1,Normal,3/3/2025,0,3500,90.6,NO,6
ATM1020,7/30/2025,1110550.26,300000,221710.5,337974.27,483,2,14,1,Normal,5/14/2025,500000,0,69.6,NO,8
ATM1025,4/17/2025,1098608.77,0,79468.23,150374.76,458,8,12,2,Normal,7/14/2025,0,0,76.2,YES,2
ATM1040,10/22/2025,974414.75,500000,798876.96,960495.5,441,4,18,3,Normal,10/19/2025,0,3500,67.2,NO,6
ATM1023,10/21/2025,1152077.28,500000,87570.34,585842.25,557,9,13,0,Normal,9/10/2025,300000,0,71.8,NO,13
ATM1038,11/24/2025,631058.53,0,63779.67,859790.11,561,9,13,3,Normal,5/9/2025,0,0,92,NO,6
ATM1002,5/25/2025,857131.06,300000,798970.49,965594.54,151,7,9,2,Normal,6/22/2025,500000,3500,52.7,NO,14
ATM1041,7/24/2025,382913.5,300000,403703.59,957518.08,295,5,4,2,Normal,8/3/2025,0,3500,100,NO,14
ATM1023,12/21/2025,561804.37,0,773435.67,412379.13,293,7,10,2,Normal,7/15/2025,0,3500,96.1,NO,12
