Transaction_ID,ATM_ID,Transaction_Date,Transaction_Time,Withdrawal_Amount,Transaction_Count_10_Min,Previous_ATM,Distance_From_Previous_ATM_km,Night_Transaction,Large_Withdrawal,Fraud_Flag,Fraud_Reason
TXN003423,ATM1020,2025-07-13 00:00:00,21:04,2000,2,None,0,NO,NO,Normal,None
TXN003424,ATM1023,2025-12-12 00:00:00,09:47,5000,1,None,0,NO,NO,Normal,None
TXN003425,ATM1041,2025-05-26 00:00:00,07:07,3000,1,None,0,NO,NO,Normal,None
TXN003426,ATM1007,2025-04-29 00:00:00,07:17,5000,1,None,0,NO,NO,Normal,None
TXN003427,ATM1017,2025-07-20 00:00:00,15:35,3000,3,None,0,NO,NO,Normal,None
TXN003428,ATM1033,2025-02-18 00:00:00,07:32,5000,4,None,0,NO,NO,Normal,None
TXN003429,ATM1033,2025-03-28 00:00:00,14:28,2000,1,None,0,NO,NO,Normal,None
TXN003430,ATM1005,2025-01-14 00:00:00,10:12,2000,1,None,0,NO,NO,Normal,None
TXN003431,ATM1040,2025-02-23 00:00:00,09:24,5000,4,None,0,NO,NO,Normal,None
TXN003432,ATM1044,2025-11-21 00:00:00,02:12,5000,2,None,0,YES,NO,Review,Night-time transaction
TXN003433,ATM1030,2025-01-27 00:00:00,07:59,2000,3,None,0,NO,NO,Normal,None
TXN003434,ATM1002,2025-08-26 00:00:00,19:15,1000,3,None,0,NO,NO,Normal,None
TXN003435,ATM1043,2025-06-01 00:00:00,14:37,3000,1,None,0,NO,NO,Normal,None
TXN003436,ATM1005,2025-12-15 00:00:00,03:59,3000,4,None,0,YES,NO,Review,Night-time transaction
TXN003437,ATM1015,2025-06-26 00:00:00,22:10,2000,4,None,0,NO,NO,Normal,None
TXN003438,ATM1032,2025-06-16 00:00:00,20:19,3000,3,ATM1009,40.5,NO,NO,Review,Distant ATM activity
TXN003439,ATM1022,2025-06-27 00:00:00,08:51,500,5,None,0,NO,NO,Normal,None
TXN003440,ATM1030,2025-06-03 00:00:00,23:49,500,3,None,0,NO,NO,Normal,None
TXN003441,ATM1037,2025-05-03 00:00:00,08:16,20000,1,None,0,NO,YES,Review,Large withdrawal
TXN003442,ATM1017,2025-05-12 00:00:00,17:26,10000,2,None,0,NO,NO,Normal,None
TXN003443,ATM1027,2025-07-07 00:00:00,19:27,5000,2,None,0,NO,NO,Normal,None
TXN003444,ATM1028,2025-01-22 00:00:00,04:04,1000,3,None,0,YES,NO,Review,Night-time transaction
TXN003445,ATM1008,2025-03-04 00:00:00,05:43,2000,1,None,0,NO,NO,Normal,None
TXN003446,ATM1039,2025-05-02 00:00:00,21:19,10000,4,None,0,NO,NO,Normal,None
TXN003447,ATM1024,2025-08-09 00:00:00,10:03,3000,3,None,0,NO,NO,Normal,None
TXN003448,ATM1007,2025-04-11 00:00:00,07:18,3000,3,None,0,NO,NO,Normal,None
TXN003449,ATM1005,2025-08-31 00:00:00,14:48,3000,4,None,0,NO,NO,Normal,None
TXN003450,ATM1021,2025-12-27 00:00:00,13:08,500,2,None,0,NO,NO,Normal,None
TXN003451,ATM1046,2025-02-11 00:00:00,06:33,5000,1,ATM1020,40.1,NO,NO,Review,Distant ATM activity
TXN003452,ATM1011,2025-10-08 00:00:00,08:37,2000,2,None,0,NO,NO,Normal,None
TXN003453,ATM1005,2025-01-25 00:00:00,15:33,500,2,ATM1037,54.8,NO,NO,Review,Distant ATM activity
TXN003454,ATM1015,2025-06-30 00:00:00,18:32,2000,2,None,0,NO,NO,Normal,None
TXN003455,ATM1005,2025-11-29 00:00:00,20:21,3000,4,ATM1039,12.8,NO,NO,Normal,None
TXN003456,ATM1024,2025-11-23 00:00:00,22:04,5000,5,ATM1007,33.9,NO,NO,Normal,None
TXN003457,ATM1032,2025-08-19 00:00:00,16:31,5000,5,None,0,NO,NO,Normal,None
TXN003458,ATM1009,2025-10-24 00:00:00,02:48,5000,1,None,0,YES,NO,Review,Night-time transaction
TXN003459,ATM1046,2025-05-13 00:00:00,04:01,3000,1,None,0,YES,NO,Review,Night-time transaction
TXN003460,ATM1020,2025-11-26 00:00:00,03:07,500,2,None,0,YES,NO,Review,Night-time transaction
TXN003461,ATM1020,2025-07-20 00:00:00,18:22,1000,3,None,0,NO,NO,Normal,None
TXN003462,ATM1044,2025-06-30 00:00:00,14:57,10000,3,None,0,NO,NO,Normal,None
TXN003463,ATM1003,2025-07-27 00:00:00,17:32,2000,3,None,0,NO,NO,Normal,None
TXN003464,ATM1020,2025-07-28 00:00:00,22:51,3000,3,None,0,NO,NO,Normal,None
TXN003465,ATM1031,2025-06-26 00:00:00,17:28,500,3,None,0,NO,NO,Normal,None
TXN003466,ATM1040,2025-03-23 00:00:00,10:26,10000,3,None,0,NO,NO,Normal,None
TXN003467,ATM1020,2025-01-16 00:00:00,17:25,2000,2,None,0,NO,NO,Normal,None
TXN003468,ATM1013,2025-07-09 00:00:00,20:57,2000,2,None,0,NO,NO,Normal,None
TXN003469,ATM1004,2025-07-08 00:00:00,00:39,2000,5,None,0,NO,NO,Normal,None
TXN003470,ATM1018,2025-10-08 00:00:00,18:09,10000,3,ATM1043,52.7,NO,NO,Review,Distant ATM activity
TXN003471,ATM1011,2025-10-26 00:00:00,03:51,5000,1,None,0,YES,NO,Review,Night-time transaction
TXN003472,ATM1020,2025-05-17 00:00:00,11:11,3000,4,None,0,NO,NO,Normal,None
TXN003473,ATM1037,2025-04-18 00:00:00,12:05,500,2,None,0,NO,NO,Normal,None
TXN003474,ATM1050,2025-03-24 00:00:00,06:42,2000,4,None,0,NO,NO,Normal,None
TXN003475,ATM1003,2025-05-11 00:00:00,23:00,500,4,None,0,NO,NO,Normal,None
TXN003476,ATM1037,2025-06-24 00:00:00,01:22,1000,2,None,0,YES,NO,Review,Night-time transaction
TXN003477,ATM1001,2025-01-20 00:00:00,00:15,1000,3,ATM1019,7.8,NO,NO,Normal,None
TXN003478,ATM1040,2025-12-14 00:00:00,00:36,3000,3,None,0,NO,NO,Normal,None
TXN003479,ATM1010,2025-10-05 00:00:00,23:15,1000,4,None,0,NO,NO,Normal,None
TXN003480,ATM1003,2025-07-05 00:00:00,17:16,3000,4,ATM1048,15.4,NO,NO,Normal,None
TXN003481,ATM1033,2025-11-17 00:00:00,03:16,500,2,None,0,YES,NO,Review,Night-time transaction
TXN003482,ATM1048,2025-02-25 00:00:00,15:25,2000,3,None,0,NO,NO,Normal,None
TXN003483,ATM1003,2025-10-28 00:00:00,02:16,5000,5,None,0,YES,NO,Review,Night-time transaction
TXN003484,ATM1005,2025-09-07 00:00:00,07:21,5000,5,None,0,NO,NO,Normal,None
TXN003485,ATM1008,2025-07-09 00:00:00,04:22,3000,2,None,0,YES,NO,Review,Night-time transaction
TXN003486,ATM1019,2025-11-20 00:00:00,18:13,5000,4,None,0,NO,NO,Normal,None
TXN003487,ATM1047,2025-10-23 00:00:00,23:11,3000,3,None,0,NO,NO,Normal,None
TXN003488,ATM1024,2025-09-18 00:00:00,07:34,500,1,None,0,NO,NO,Normal,None
TXN003489,ATM1047,2025-05-13 00:00:00,17:36,2000,3,None,0,NO,NO,Normal,None
TXN003490,ATM1032,2025-10-20 00:00:00,14:10,1000,1,None,0,NO,NO,Normal,None
TXN003491,ATM1003,2025-02-20 00:00:00,19:39,5000,1,None,0,NO,NO,Normal,None
TXN003492,ATM1025,2025-05-04 00:00:00,13:19,5000,4,None,0,NO,NO,Normal,None
TXN003493,ATM1034,2025-09-28 00:00:00,11:00,3000,3,None,0,NO,NO,Normal,None
TXN003494,ATM1008,2025-08-27 00:00:00,22:08,3000,1,None,0,NO,NO,Normal,None
TXN003495,ATM1038,2025-05-22 00:00:00,05:03,1000,4,None,0,NO,NO,Normal,None
TXN003496,ATM1028,2025-08-20 00:00:00,14:00,3000,3,None,0,NO,NO,Normal,None
TXN003497,ATM1019,2025-06-06 00:00:00,13:12,10000,3,None,0,NO,NO,Normal,None
TXN003498,ATM1016,2025-07-31 00:00:00,19:31,20000,5,ATM1036,44.5,NO,YES,Review,Distant ATM activity
TXN003499,ATM1004,2025-05-03 00:00:00,15:59,5000,3,None,0,NO,NO,Normal,None
TXN003500,ATM1027,2025-08-23 00:00:00,08:50,500,2,None,0,NO,NO,Normal,None
TXN003501,ATM1046,2025-12-07 00:00:00,14:09,5000,1,None,0,NO,NO,Normal,None
TXN003502,ATM1046,2025-04-25 00:00:00,20:59,3000,2,None,0,NO,NO,Normal,None
TXN003503,ATM1017,2025-11-14 00:00:00,14:07,3000,2,None,0,NO,NO,Normal,None
TXN003504,ATM1012,2025-07-01 00:00:00,21:49,1000,3,None,0,NO,NO,Normal,None
TXN003505,ATM1014,2025-08-03 00:00:00,08:25,20000,1,None,0,NO,YES,Review,Large withdrawal
TXN003506,ATM1043,2025-07-29 00:00:00,08:50,3000,4,None,0,NO,NO,Normal,None
TXN003507,ATM1042,2025-03-30 00:00:00,22:23,10000,2,None,0,NO,NO,Normal,None
TXN003508,ATM1003,2025-08-09 00:00:00,08:48,2000,5,None,0,NO,NO,Normal,None
TXN003509,ATM1014,2025-07-25 00:00:00,21:58,2000,7,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN003510,ATM1021,2025-01-16 00:00:00,23:41,3000,2,ATM1034,31.2,NO,NO,Normal,None
TXN003511,ATM1016,2025-09-06 00:00:00,10:23,10000,5,None,0,NO,NO,Normal,None
TXN003512,ATM1013,2025-10-30 00:00:00,04:48,10000,3,ATM1024,50.6,YES,NO,Review,Distant ATM activity
TXN003513,ATM1003,2025-07-07 00:00:00,09:44,20000,5,None,0,NO,YES,Review,Large withdrawal
TXN003514,ATM1018,2025-08-28 00:00:00,04:39,2000,4,ATM1001,35.5,YES,NO,Review,Night-time transaction
TXN003515,ATM1019,2025-06-28 00:00:00,08:09,500,1,None,0,NO,NO,Normal,None
TXN003516,ATM1020,2025-04-11 00:00:00,22:38,10000,2,None,0,NO,NO,Normal,None
TXN003517,ATM1049,2025-07-02 00:00:00,03:04,10000,6,None,0,YES,NO,Review,Multiple withdrawals in 10 minutes
TXN003518,ATM1047,2025-09-30 00:00:00,17:51,5000,4,None,0,NO,NO,Normal,None
TXN003519,ATM1035,2025-07-10 00:00:00,18:25,3000,3,None,0,NO,NO,Normal,None
TXN003520,ATM1039,2025-07-05 00:00:00,00:45,5000,2,None,0,NO,NO,Normal,None
TXN003521,ATM1031,2025-07-01 00:00:00,05:01,500,1,None,0,NO,NO,Normal,None
TXN003522,ATM1008,2025-03-12 00:00:00,19:51,2000,2,None,0,NO,NO,Normal,None
TXN003523,ATM1007,2025-07-08 00:00:00,01:28,5000,2,None,0,YES,NO,Review,Night-time transaction
TXN003524,ATM1021,2025-08-28 00:00:00,19:48,1000,1,ATM1001,51.5,NO,NO,Review,Distant ATM activity
TXN003525,ATM1037,2025-01-29 00:00:00,13:07,2000,3,None,0,NO,NO,Normal,None
TXN003526,ATM1034,2025-09-08 00:00:00,20:37,20000,3,None,0,NO,YES,Review,Large withdrawal
TXN003527,ATM1015,2025-03-21 00:00:00,23:07,2000,2,None,0,NO,NO,Normal,None
TXN003528,ATM1035,2025-11-15 00:00:00,02:51,3000,4,None,0,YES,NO,Review,Night-time transaction
TXN003529,ATM1024,2025-11-20 00:00:00,23:35,2000,5,None,0,NO,NO,Normal,None
TXN003530,ATM1014,2025-11-03 00:00:00,09:39,2000,1,None,0,NO,NO,Normal,None
TXN003531,ATM1007,2025-11-30 00:00:00,15:44,10000,3,None,0,NO,NO,Normal,None
TXN003532,ATM1002,2025-03-06 00:00:00,14:52,1000,5,None,0,NO,NO,Normal,None
TXN003533,ATM1017,2025-06-29 00:00:00,00:50,3000,4,None,0,NO,NO,Normal,None
TXN003534,ATM1014,2025-05-24 00:00:00,14:07,2000,2,None,0,NO,NO,Normal,None
TXN003535,ATM1007,2025-11-25 00:00:00,10:49,3000,3,None,0,NO,NO,Normal,None
TXN003536,ATM1022,2025-11-26 00:00:00,17:01,500,5,None,0,NO,NO,Normal,None
TXN003537,ATM1041,2025-02-11 00:00:00,23:15,3000,1,None,0,NO,NO,Normal,None
TXN003538,ATM1011,2025-06-07 00:00:00,20:04,5000,4,None,0,NO,NO,Normal,None
TXN003539,ATM1028,2025-10-26 00:00:00,13:55,1000,4,None,0,NO,NO,Normal,None
TXN003540,ATM1018,2025-04-13 00:00:00,13:24,5000,3,None,0,NO,NO,Normal,None
TXN003541,ATM1047,2025-08-06 00:00:00,21:17,10000,4,None,0,NO,NO,Normal,None
TXN003542,ATM1050,2025-02-09 00:00:00,19:18,2000,2,ATM1049,26.3,NO,NO,Normal,None
TXN003543,ATM1042,2025-10-10 00:00:00,21:32,2000,2,None,0,NO,NO,Normal,None
TXN003544,ATM1019,2025-11-23 00:00:00,03:06,5000,4,None,0,YES,NO,Review,Night-time transaction
TXN003545,ATM1029,2025-06-26 00:00:00,01:12,2000,2,None,0,YES,NO,Review,Night-time transaction
TXN003546,ATM1024,2025-05-31 00:00:00,23:33,5000,1,None,0,NO,NO,Normal,None
TXN003547,ATM1003,2025-05-23 00:00:00,01:17,2000,1,None,0,YES,NO,Review,Night-time transaction
TXN003548,ATM1038,2025-05-13 00:00:00,20:07,5000,3,None,0,NO,NO,Normal,None
TXN003549,ATM1046,2025-11-10 00:00:00,21:32,10000,4,None,0,NO,NO,Normal,None
TXN003550,ATM1048,2025-05-08 00:00:00,11:59,5000,1,None,0,NO,NO,Normal,None
TXN003551,ATM1044,2025-08-29 00:00:00,16:44,3000,3,ATM1031,40.2,NO,NO,Review,Distant ATM activity
TXN003552,ATM1003,2025-06-20 00:00:00,16:39,1000,2,None,0,NO,NO,Normal,None
TXN003553,ATM1012,2025-08-14 00:00:00,08:00,3000,3,None,0,NO,NO,Normal,None
TXN003554,ATM1023,2025-09-07 00:00:00,08:49,2000,2,None,0,NO,NO,Normal,None
TXN003555,ATM1001,2025-04-20 00:00:00,19:10,3000,3,None,0,NO,NO,Normal,None
TXN003556,ATM1038,2025-12-27 00:00:00,04:57,2000,2,None,0,YES,NO,Review,Night-time transaction
TXN003557,ATM1018,2025-09-07 00:00:00,08:35,5000,2,None,0,NO,NO,Normal,None
TXN003558,ATM1049,2025-02-17 00:00:00,23:34,5000,2,None,0,NO,NO,Normal,None
TXN003559,ATM1027,2025-09-15 00:00:00,16:34,10000,3,ATM1050,53.7,NO,NO,Review,Distant ATM activity
TXN003560,ATM1001,2025-05-18 00:00:00,02:24,20000,3,ATM1016,34.5,YES,YES,Review,Night-time transaction
TXN003561,ATM1031,2025-05-11 00:00:00,01:31,20000,4,None,0,YES,YES,Review,Night-time transaction
TXN003562,ATM1035,2025-10-10 00:00:00,12:21,2000,4,None,0,NO,NO,Normal,None
TXN003563,ATM1005,2025-10-28 00:00:00,07:58,500,4,None,0,NO,NO,Normal,None
TXN003564,ATM1001,2025-01-19 00:00:00,13:13,10000,1,None,0,NO,NO,Normal,None
TXN003565,ATM1030,2025-11-21 00:00:00,04:36,5000,3,None,0,YES,NO,Review,Night-time transaction
TXN003566,ATM1038,2025-12-13 00:00:00,21:07,3000,4,None,0,NO,NO,Normal,None
TXN003567,ATM1025,2025-02-03 00:00:00,19:44,5000,2,None,0,NO,NO,Normal,None
TXN003568,ATM1041,2025-10-08 00:00:00,12:15,10000,6,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN003569,ATM1009,2025-02-22 00:00:00,08:33,2000,3,None,0,NO,NO,Normal,None
TXN003570,ATM1036,2025-10-08 00:00:00,05:42,2000,4,None,0,NO,NO,Normal,None
TXN003571,ATM1039,2025-07-13 00:00:00,07:08,10000,3,None,0,NO,NO,Normal,None
TXN003572,ATM1029,2025-05-07 00:00:00,07:54,1000,2,None,0,NO,NO,Normal,None
TXN003573,ATM1021,2025-06-09 00:00:00,01:35,1000,2,None,0,YES,NO,Review,Night-time transaction
TXN003574,ATM1001,2025-09-29 00:00:00,09:51,2000,2,None,0,NO,NO,Normal,None
TXN003575,ATM1002,2025-07-25 00:00:00,09:43,2000,3,None,0,NO,NO,Normal,None
TXN003576,ATM1022,2025-10-10 00:00:00,05:04,3000,2,None,0,NO,NO,Normal,None
TXN003577,ATM1034,2025-12-24 00:00:00,20:51,2000,2,ATM1041,56.2,NO,NO,Review,Distant ATM activity
TXN003578,ATM1007,2025-04-11 00:00:00,17:10,2000,1,ATM1001,21.3,NO,NO,Normal,None
TXN003579,ATM1005,2025-10-28 00:00:00,00:52,1000,2,None,0,NO,NO,Normal,None
TXN003580,ATM1012,2025-04-09 00:00:00,12:24,10000,2,None,0,NO,NO,Normal,None
TXN003581,ATM1031,2025-01-21 00:00:00,16:47,5000,2,None,0,NO,NO,Normal,None
TXN003582,ATM1005,2025-09-09 00:00:00,11:08,5000,2,None,0,NO,NO,Normal,None
TXN003583,ATM1036,2025-01-20 00:00:00,19:13,2000,5,None,0,NO,NO,Normal,None
TXN003584,ATM1044,2025-02-15 00:00:00,00:59,1000,2,None,0,NO,NO,Normal,None
TXN003585,ATM1014,2025-09-13 00:00:00,05:30,3000,4,None,0,NO,NO,Normal,None
TXN003586,ATM1049,2025-09-20 00:00:00,18:25,2000,2,None,0,NO,NO,Normal,None
TXN003587,ATM1019,2025-04-30 00:00:00,07:28,2000,2,None,0,NO,NO,Normal,None
TXN003588,ATM1033,2025-10-03 00:00:00,16:59,10000,2,None,0,NO,NO,Normal,None
TXN003589,ATM1010,2025-04-14 00:00:00,08:56,5000,3,None,0,NO,NO,Normal,None
TXN003590,ATM1032,2025-06-14 00:00:00,05:21,5000,4,None,0,NO,NO,Normal,None
TXN003591,ATM1026,2025-08-08 00:00:00,06:01,10000,5,None,0,NO,NO,Normal,None
TXN003592,ATM1011,2025-10-11 00:00:00,19:50,2000,3,None,0,NO,NO,Normal,None
TXN003593,ATM1028,2025-01-26 00:00:00,00:42,1000,3,None,0,NO,NO,Normal,None
TXN003594,ATM1026,2025-10-13 00:00:00,14:32,5000,3,None,0,NO,NO,Normal,None
TXN003595,ATM1032,2025-12-15 00:00:00,08:56,5000,1,None,0,NO,NO,Normal,None
TXN003596,ATM1025,2025-03-17 00:00:00,15:32,2000,4,None,0,NO,NO,Normal,None
TXN003597,ATM1039,2025-01-10 00:00:00,12:30,10000,2,None,0,NO,NO,Normal,None
TXN003598,ATM1018,2025-09-14 00:00:00,23:53,5000,2,None,0,NO,NO,Normal,None
TXN003599,ATM1048,2025-12-17 00:00:00,02:56,5000,3,ATM1030,14.1,YES,NO,Review,Night-time transaction
TXN003600,ATM1033,2025-06-28 00:00:00,11:34,500,2,None,0,NO,NO,Normal,None
TXN003601,ATM1020,2025-10-21 00:00:00,17:31,5000,3,None,0,NO,NO,Normal,None
TXN003602,ATM1033,2025-12-30 00:00:00,06:10,5000,1,None,0,NO,NO,Normal,None
TXN003603,ATM1041,2025-03-25 00:00:00,07:56,20000,2,None,0,NO,YES,Review,Large withdrawal
TXN003604,ATM1030,2025-01-25 00:00:00,23:47,1000,2,None,0,NO,NO,Normal,None
TXN003605,ATM1029,2025-12-10 00:00:00,15:08,3000,4,None,0,NO,NO,Normal,None
TXN003606,ATM1004,2025-08-04 00:00:00,09:02,2000,4,None,0,NO,NO,Normal,None
TXN003607,ATM1014,2025-11-12 00:00:00,02:35,500,1,None,0,YES,NO,Review,Night-time transaction
TXN003608,ATM1028,2025-08-13 00:00:00,06:29,500,1,None,0,NO,NO,Normal,None
TXN003609,ATM1003,2025-08-01 00:00:00,16:11,1000,1,None,0,NO,NO,Normal,None
TXN003610,ATM1048,2025-05-17 00:00:00,23:36,3000,2,None,0,NO,NO,Normal,None
TXN003611,ATM1045,2025-02-10 00:00:00,02:28,5000,2,None,0,YES,NO,Review,Night-time transaction
TXN003612,ATM1022,2025-01-29 00:00:00,22:25,500,2,None,0,NO,NO,Normal,None
TXN003613,ATM1012,2025-09-24 00:00:00,03:20,5000,4,None,0,YES,NO,Review,Night-time transaction
TXN003614,ATM1048,2025-11-15 00:00:00,07:04,2000,2,None,0,NO,NO,Normal,None
TXN003615,ATM1021,2025-11-06 00:00:00,10:24,3000,2,None,0,NO,NO,Normal,None
TXN003616,ATM1016,2025-07-14 00:00:00,21:36,500,6,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN003617,ATM1005,2025-01-04 00:00:00,08:15,3000,3,None,0,NO,NO,Normal,None
TXN003618,ATM1012,2025-01-21 00:00:00,05:57,20000,2,ATM1025,41.7,NO,YES,Review,Distant ATM activity
TXN003619,ATM1040,2025-12-14 00:00:00,12:31,1000,2,None,0,NO,NO,Normal,None
TXN003620,ATM1031,2025-06-26 00:00:00,22:01,5000,2,None,0,NO,NO,Normal,None
TXN003621,ATM1009,2025-07-06 00:00:00,03:40,2000,5,None,0,YES,NO,Review,Night-time transaction
TXN003622,ATM1028,2025-03-25 00:00:00,14:00,2000,2,None,0,NO,NO,Normal,None
TXN003623,ATM1040,2025-06-10 00:00:00,22:49,1000,2,None,0,NO,NO,Normal,None
TXN003624,ATM1040,2025-08-13 00:00:00,04:29,2000,2,None,0,YES,NO,Review,Night-time transaction
TXN003625,ATM1022,2025-03-23 00:00:00,19:10,10000,3,None,0,NO,NO,Normal,None
TXN003626,ATM1047,2025-09-13 00:00:00,04:46,2000,1,None,0,YES,NO,Review,Night-time transaction
TXN003627,ATM1008,2025-05-18 00:00:00,22:20,10000,4,None,0,NO,NO,Normal,None
TXN003628,ATM1050,2025-03-04 00:00:00,09:07,5000,2,None,0,NO,NO,Normal,None
TXN003629,ATM1002,2025-01-12 00:00:00,21:02,3000,1,None,0,NO,NO,Normal,None
TXN003630,ATM1048,2025-04-24 00:00:00,14:48,2000,3,None,0,NO,NO,Normal,None
TXN003631,ATM1016,2025-04-10 00:00:00,23:28,1000,1,None,0,NO,NO,Normal,None
TXN003632,ATM1016,2025-08-18 00:00:00,02:36,1000,3,None,0,YES,NO,Review,Night-time transaction
TXN003633,ATM1031,2025-02-04 00:00:00,05:12,1000,3,None,0,NO,NO,Normal,None
TXN003634,ATM1042,2025-11-29 00:00:00,05:36,5000,2,None,0,NO,NO,Normal,None
TXN003635,ATM1048,2025-05-27 00:00:00,10:08,5000,3,ATM1003,45.7,NO,NO,Review,Distant ATM activity
TXN003636,ATM1038,2025-07-30 00:00:00,19:17,1000,2,ATM1037,26,NO,NO,Normal,None
TXN003637,ATM1020,2025-02-23 00:00:00,04:12,1000,5,None,0,YES,NO,Review,Night-time transaction
TXN003638,ATM1014,2025-02-14 00:00:00,20:56,3000,3,None,0,NO,NO,Normal,None
TXN003639,ATM1013,2025-07-28 00:00:00,16:40,2000,2,None,0,NO,NO,Normal,None
TXN003640,ATM1022,2025-03-01 00:00:00,00:00,2000,2,None,0,NO,NO,Normal,None
TXN003641,ATM1008,2025-04-09 00:00:00,22:25,5000,3,None,0,NO,NO,Normal,None
TXN003642,ATM1046,2025-08-30 00:00:00,20:32,2000,3,None,0,NO,NO,Normal,None
TXN003643,ATM1005,2025-12-23 00:00:00,06:01,2000,4,None,0,NO,NO,Normal,None
TXN003644,ATM1039,2025-06-28 00:00:00,23:08,10000,4,None,0,NO,NO,Normal,None
TXN003645,ATM1029,2025-10-22 00:00:00,05:11,1000,3,None,0,NO,NO,Normal,None
TXN003646,ATM1020,2025-11-04 00:00:00,11:10,20000,3,None,0,NO,YES,Review,Large withdrawal
TXN003647,ATM1030,2025-08-08 00:00:00,15:56,5000,5,None,0,NO,NO,Normal,None
TXN003648,ATM1031,2025-07-01 00:00:00,10:12,5000,4,None,0,NO,NO,Normal,None
TXN003649,ATM1037,2025-06-19 00:00:00,12:25,2000,3,None,0,NO,NO,Normal,None
TXN003650,ATM1030,2025-02-10 00:00:00,16:09,3000,1,ATM1036,54.4,NO,NO,Review,Distant ATM activity
TXN003651,ATM1034,2025-11-18 00:00:00,19:08,1000,1,None,0,NO,NO,Normal,None
TXN003652,ATM1039,2025-12-11 00:00:00,17:17,3000,3,None,0,NO,NO,Normal,None
TXN003653,ATM1037,2025-04-30 00:00:00,01:16,5000,3,ATM1037,50.9,YES,NO,Review,Distant ATM activity
TXN003654,ATM1015,2025-09-12 00:00:00,00:02,5000,2,None,0,NO,NO,Normal,None
TXN003655,ATM1040,2025-02-01 00:00:00,00:25,1000,4,None,0,NO,NO,Normal,None
TXN003656,ATM1031,2025-04-21 00:00:00,14:15,3000,5,None,0,NO,NO,Normal,None
TXN003657,ATM1001,2025-04-11 00:00:00,10:01,3000,2,None,0,NO,NO,Normal,None
TXN003658,ATM1007,2025-09-29 00:00:00,06:03,2000,2,None,0,NO,NO,Normal,None
TXN003659,ATM1011,2025-08-20 00:00:00,02:50,2000,4,None,0,YES,NO,Review,Night-time transaction
TXN003660,ATM1045,2025-09-20 00:00:00,22:18,10000,4,None,0,NO,NO,Normal,None
TXN003661,ATM1042,2025-12-14 00:00:00,14:02,5000,4,None,0,NO,NO,Normal,None
TXN003662,ATM1033,2025-08-30 00:00:00,21:58,2000,2,None,0,NO,NO,Normal,None
TXN003663,ATM1040,2025-08-15 00:00:00,06:44,2000,2,None,0,NO,NO,Normal,None
TXN003664,ATM1037,2025-04-25 00:00:00,14:11,2000,2,None,0,NO,NO,Normal,None
TXN003665,ATM1035,2025-10-07 00:00:00,19:07,5000,1,None,0,NO,NO,Normal,None
TXN003666,ATM1044,2025-12-28 00:00:00,17:43,2000,1,None,0,NO,NO,Normal,None
TXN003667,ATM1043,2025-02-18 00:00:00,11:40,5000,4,None,0,NO,NO,Normal,None
TXN003668,ATM1007,2025-11-17 00:00:00,07:08,5000,2,None,0,NO,NO,Normal,None
TXN003669,ATM1037,2025-08-31 00:00:00,23:06,2000,1,None,0,NO,NO,Normal,None
TXN003670,ATM1026,2025-02-07 00:00:00,07:14,1000,1,None,0,NO,NO,Normal,None
TXN003671,ATM1003,2025-01-11 00:00:00,15:23,2000,3,None,0,NO,NO,Normal,None
TXN003672,ATM1013,2025-03-21 00:00:00,04:54,2000,2,None,0,YES,NO,Review,Night-time transaction
TXN003673,ATM1031,2025-03-28 00:00:00,07:49,5000,2,None,0,NO,NO,Normal,None
TXN003674,ATM1037,2025-11-13 00:00:00,09:51,2000,1,None,0,NO,NO,Normal,None
TXN003675,ATM1020,2025-09-16 00:00:00,02:59,2000,3,None,0,YES,NO,Review,Night-time transaction
TXN003676,ATM1046,2025-05-05 00:00:00,16:41,10000,3,None,0,NO,NO,Normal,None
TXN003677,ATM1011,2025-09-30 00:00:00,04:50,500,2,None,0,YES,NO,Review,Night-time transaction
TXN003678,ATM1023,2025-07-26 00:00:00,18:30,500,4,None,0,NO,NO,Normal,None
TXN003679,ATM1013,2025-07-31 00:00:00,06:14,5000,3,None,0,NO,NO,Normal,None
TXN003680,ATM1007,2025-06-17 00:00:00,10:41,10000,2,None,0,NO,NO,Normal,None
TXN003681,ATM1045,2025-12-23 00:00:00,22:30,10000,3,None,0,NO,NO,Normal,None
TXN003682,ATM1001,2025-10-23 00:00:00,10:43,1000,3,None,0,NO,NO,Normal,None
TXN003683,ATM1041,2025-02-24 00:00:00,23:48,3000,1,None,0,NO,NO,Normal,None
TXN003684,ATM1006,2025-08-29 00:00:00,07:46,1000,4,None,0,NO,NO,Normal,None
TXN003685,ATM1038,2025-03-04 00:00:00,21:20,3000,2,None,0,NO,NO,Normal,None
TXN003686,ATM1028,2025-07-03 00:00:00,14:55,5000,2,None,0,NO,NO,Normal,None
TXN003687,ATM1021,2025-08-21 00:00:00,15:40,5000,2,None,0,NO,NO,Normal,None
TXN003688,ATM1008,2025-08-15 00:00:00,12:54,1000,3,None,0,NO,NO,Normal,None
TXN003689,ATM1019,2025-06-23 00:00:00,14:21,5000,1,None,0,NO,NO,Normal,None
TXN003690,ATM1040,2025-07-27 00:00:00,14:17,5000,2,None,0,NO,NO,Normal,None
