Transaction_ID,ATM_ID,Transaction_Date,Transaction_Time,Transaction_Type,Withdrawal_Amount,Card_Type,Response_Time_sec,Transaction_Status,Failure_Reason
TXN001160,ATM1002,2025-06-22 00:00:00,01:26,Cash Withdrawal,10000,Debit,7.5,Failed,Bank Declined
TXN001161,ATM1023,2025-09-06 00:00:00,18:03,Cash Withdrawal,3000,Debit,6.8,Success,None
TXN001162,ATM1027,2025-05-28 00:00:00,10:23,Cash Withdrawal,3000,Debit,5.1,Success,None
TXN001163,ATM1011,2025-08-23 00:00:00,23:14,Cash Withdrawal,1000,Debit,3.3,Success,None
TXN001164,ATM1010,2025-01-05 00:00:00,11:54,Cash Withdrawal,2000,Debit,5.8,Success,None
TXN001165,ATM1016,2025-08-21 00:00:00,23:07,Cash Withdrawal,2000,Debit,2.1,Success,None
TXN001166,ATM1050,2025-11-21 00:00:00,12:10,Cash Withdrawal,3000,Debit,5.3,Success,None
TXN001167,ATM1023,2025-05-30 00:00:00,18:04,Cash Withdrawal,5000,Debit,1.9,Success,None
TXN001168,ATM1020,2025-06-02 00:00:00,08:11,Cash Withdrawal,10000,Debit,6,Success,None
TXN001169,ATM1006,2025-07-18 00:00:00,15:13,Cash Withdrawal,5000,Debit,4.4,Success,None
TXN001170,ATM1009,2025-01-14 00:00:00,17:38,Cash Withdrawal,1000,Debit,2.7,Success,None
TXN001171,ATM1002,2025-11-27 00:00:00,12:24,Cash Withdrawal,3000,Credit,8.3,Success,None
TXN001172,ATM1021,2025-09-02 00:00:00,10:26,Cash Withdrawal,1000,Debit,5.1,Success,None
TXN001173,ATM1022,2025-05-26 00:00:00,01:27,Cash Withdrawal,5000,Debit,2.6,Success,None
TXN001174,ATM1046,2025-02-03 00:00:00,08:34,Cash Withdrawal,10000,Debit,4.9,Success,None
TXN001175,ATM1006,2025-02-27 00:00:00,07:04,Cash Withdrawal,1000,Debit,5.3,Success,None
TXN001176,ATM1020,2025-04-14 00:00:00,08:00,Cash Withdrawal,5000,Debit,2.4,Success,None
TXN001177,ATM1036,2025-11-11 00:00:00,03:04,Cash Withdrawal,10000,Debit,3.9,Failed,Insufficient Cash
TXN001178,ATM1024,2025-10-02 00:00:00,22:34,Cash Withdrawal,3000,Debit,5.4,Success,None
TXN001179,ATM1023,2025-03-12 00:00:00,07:16,Cash Withdrawal,5000,Debit,4.1,Success,None
TXN001180,ATM1050,2025-11-01 00:00:00,02:40,Cash Withdrawal,1000,Debit,4.8,Success,None
TXN001181,ATM1021,2025-04-19 00:00:00,18:02,Cash Withdrawal,5000,Debit,6.8,Success,None
TXN001182,ATM1047,2025-04-16 00:00:00,14:42,Cash Withdrawal,5000,Debit,3.2,Success,None
TXN001183,ATM1018,2025-07-03 00:00:00,07:32,Cash Withdrawal,1000,Debit,3.2,Success,None
TXN001184,ATM1030,2025-08-14 00:00:00,15:08,Cash Withdrawal,5000,Debit,3.7,Success,None
TXN001185,ATM1042,2025-04-18 00:00:00,03:19,Cash Withdrawal,2000,Debit,5.4,Success,None
TXN001186,ATM1035,2025-09-04 00:00:00,17:34,Cash Withdrawal,2000,Debit,7.6,Success,None
TXN001187,ATM1026,2025-04-13 00:00:00,05:08,Cash Withdrawal,3000,Debit,5.4,Success,None
TXN001188,ATM1035,2025-03-20 00:00:00,00:01,Cash Withdrawal,3000,Debit,3.8,Success,None
TXN001189,ATM1021,2025-12-18 00:00:00,21:44,Cash Withdrawal,10000,Debit,6.8,Success,None
TXN001190,ATM1032,2025-08-14 00:00:00,04:46,Cash Withdrawal,5000,Debit,4.5,Success,None
TXN001191,ATM1014,2025-04-27 00:00:00,00:26,Cash Withdrawal,3000,Debit,2.1,Success,None
TXN001192,ATM1042,2025-06-13 00:00:00,16:52,Cash Withdrawal,5000,Debit,5.2,Success,None
TXN001193,ATM1026,2025-05-29 00:00:00,07:55,Cash Withdrawal,3000,Debit,6.5,Success,None
TXN001194,ATM1009,2025-04-23 00:00:00,19:12,Cash Withdrawal,5000,Debit,4.2,Success,None
TXN001195,ATM1036,2025-11-01 00:00:00,07:34,Cash Withdrawal,5000,Debit,5.4,Success,None
TXN001196,ATM1015,2025-08-22 00:00:00,11:00,Cash Withdrawal,10000,Debit,5.7,Success,None
TXN001197,ATM1006,2025-03-29 00:00:00,04:26,Cash Withdrawal,500,Debit,5.2,Success,None
TXN001198,ATM1024,2025-03-07 00:00:00,00:24,Cash Withdrawal,5000,Debit,3.1,Success,None
TXN001199,ATM1001,2025-07-22 00:00:00,16:38,Cash Withdrawal,2000,Debit,3,Success,None
TXN001200,ATM1050,2025-04-18 00:00:00,08:59,Cash Withdrawal,10000,Debit,2,Success,None
TXN001201,ATM1002,2025-03-02 00:00:00,00:20,Cash Withdrawal,3000,Debit,5.5,Success,None
TXN001202,ATM1044,2025-02-20 00:00:00,01:20,Cash Withdrawal,1000,Debit,3.4,Success,None
TXN001203,ATM1021,2025-05-28 00:00:00,12:32,Cash Withdrawal,5000,Debit,6.3,Success,None
TXN001204,ATM1001,2025-03-27 00:00:00,14:14,Cash Withdrawal,3000,Debit,13.7,Success,None
TXN001205,ATM1044,2025-08-05 00:00:00,06:10,Cash Withdrawal,3000,Debit,2.4,Success,None
TXN001206,ATM1020,2025-10-28 00:00:00,09:05,Cash Withdrawal,500,Debit,3,Success,None
TXN001207,ATM1036,2025-03-14 00:00:00,01:02,Cash Withdrawal,10000,Debit,4.1,Success,None
TXN001208,ATM1016,2025-07-25 00:00:00,23:00,Cash Withdrawal,10000,Debit,2.7,Success,None
TXN001209,ATM1010,2025-06-22 00:00:00,17:50,Cash Withdrawal,2000,Debit,1.8,Success,None
TXN001210,ATM1019,2025-07-22 00:00:00,09:24,Cash Withdrawal,10000,Debit,7.1,Success,None
TXN001211,ATM1035,2025-11-06 00:00:00,22:42,Cash Withdrawal,5000,Debit,5.5,Success,None
TXN001212,ATM1026,2025-12-17 00:00:00,10:41,Cash Withdrawal,2000,Credit,3.4,Success,None
TXN001213,ATM1002,2025-10-02 00:00:00,12:48,Cash Withdrawal,1000,Credit,4.1,Success,None
TXN001214,ATM1004,2025-09-24 00:00:00,03:13,Cash Withdrawal,5000,Credit,1.8,Success,None
TXN001215,ATM1010,2025-05-12 00:00:00,15:41,Cash Withdrawal,2000,Debit,2.9,Success,None
TXN001216,ATM1031,2025-11-14 00:00:00,15:19,Cash Withdrawal,10000,Debit,5.1,Success,None
TXN001217,ATM1018,2025-07-03 00:00:00,18:40,Cash Withdrawal,500,Debit,14.9,Success,None
TXN001218,ATM1029,2025-09-07 00:00:00,18:47,Cash Withdrawal,1000,Debit,6.4,Success,None
TXN001219,ATM1029,2025-09-04 00:00:00,22:07,Cash Withdrawal,2000,Debit,1.6,Success,None
TXN001220,ATM1045,2025-09-20 00:00:00,01:24,Cash Withdrawal,5000,Debit,1.9,Success,None
TXN001221,ATM1030,2025-02-01 00:00:00,13:24,Cash Withdrawal,2000,Debit,4.6,Success,None
TXN001222,ATM1004,2025-11-14 00:00:00,12:19,Cash Withdrawal,20000,Debit,4.1,Success,None
TXN001223,ATM1015,2025-05-12 00:00:00,08:33,Cash Withdrawal,5000,Debit,5.3,Success,None
TXN001224,ATM1005,2025-03-27 00:00:00,14:40,Cash Withdrawal,1000,Debit,7.8,Success,None
TXN001225,ATM1011,2025-01-17 00:00:00,08:42,Cash Withdrawal,5000,Debit,3.9,Success,None
TXN001226,ATM1025,2025-01-14 00:00:00,23:47,Cash Withdrawal,500,Debit,5.5,Success,None
TXN001227,ATM1043,2025-07-19 00:00:00,13:52,Cash Withdrawal,1000,Credit,9.1,Success,None
TXN001228,ATM1022,2025-01-29 00:00:00,22:36,Cash Withdrawal,20000,Debit,6,Success,None
TXN001229,ATM1044,2025-02-21 00:00:00,22:00,Cash Withdrawal,2000,Debit,3.9,Success,None
TXN001230,ATM1022,2025-01-17 00:00:00,22:35,Cash Withdrawal,5000,Debit,4.7,Success,None
TXN001231,ATM1033,2025-03-14 00:00:00,00:30,Cash Withdrawal,1000,Debit,5.7,Success,None
TXN001232,ATM1010,2025-04-09 00:00:00,07:27,Cash Withdrawal,3000,Debit,5.1,Success,None
TXN001233,ATM1040,2025-02-23 00:00:00,23:33,Cash Withdrawal,1000,Debit,4.6,Success,None
TXN001234,ATM1007,2025-12-12 00:00:00,21:03,Cash Withdrawal,1000,Debit,3.6,Success,None
TXN001235,ATM1002,2025-06-23 00:00:00,09:20,Cash Withdrawal,5000,Credit,8.9,Success,None
TXN001236,ATM1035,2025-05-06 00:00:00,15:34,Cash Withdrawal,5000,Debit,8.6,Success,None
TXN001237,ATM1042,2025-08-14 00:00:00,13:11,Cash Withdrawal,5000,Debit,12.7,Success,None
TXN001238,ATM1023,2025-08-16 00:00:00,15:20,Cash Withdrawal,10000,Debit,3.1,Success,None
TXN001239,ATM1031,2025-01-14 00:00:00,19:27,Cash Withdrawal,20000,Debit,8.6,Success,None
TXN001240,ATM1047,2025-03-08 00:00:00,17:53,Cash Withdrawal,5000,Debit,1.6,Success,None
TXN001241,ATM1002,2025-06-28 00:00:00,10:20,Cash Withdrawal,3000,Debit,10.9,Success,None
TXN001242,ATM1023,2025-11-23 00:00:00,20:24,Cash Withdrawal,3000,Debit,3.4,Success,None
TXN001243,ATM1005,2025-09-12 00:00:00,11:36,Cash Withdrawal,10000,Debit,4.3,Success,None
TXN001244,ATM1042,2025-09-19 00:00:00,10:16,Cash Withdrawal,5000,Debit,2.7,Success,None
TXN001245,ATM1002,2025-01-22 00:00:00,12:55,Cash Withdrawal,2000,Debit,8.5,Success,None
TXN001246,ATM1045,2025-09-14 00:00:00,05:00,Cash Withdrawal,5000,Credit,8.3,Success,None
TXN001247,ATM1042,2025-05-01 00:00:00,09:10,Cash Withdrawal,2000,Debit,4,Success,None
TXN001248,ATM1010,2025-06-17 00:00:00,15:59,Cash Withdrawal,10000,Debit,2.3,Success,None
TXN001249,ATM1002,2025-10-25 00:00:00,11:57,Cash Withdrawal,3000,Debit,4.5,Success,None
TXN001250,ATM1018,2025-07-03 00:00:00,21:39,Cash Withdrawal,5000,Debit,5.6,Success,None
TXN001251,ATM1034,2025-10-25 00:00:00,11:41,Cash Withdrawal,1000,Debit,9.8,Success,None
TXN001252,ATM1024,2025-09-13 00:00:00,09:32,Cash Withdrawal,3000,Debit,5.5,Success,None
TXN001253,ATM1032,2025-01-02 00:00:00,20:41,Cash Withdrawal,2000,Credit,6.5,Success,None
TXN001254,ATM1001,2025-05-09 00:00:00,04:37,Cash Withdrawal,3000,Debit,3.6,Success,None
TXN001255,ATM1046,2025-08-10 00:00:00,14:39,Cash Withdrawal,2000,Debit,4.3,Success,None
TXN001256,ATM1050,2025-01-26 00:00:00,10:29,Cash Withdrawal,2000,Credit,2.2,Success,None
TXN001257,ATM1030,2025-09-27 00:00:00,12:02,Cash Withdrawal,1000,Debit,5.6,Success,None
TXN001258,ATM1014,2025-04-07 00:00:00,19:02,Cash Withdrawal,2000,Credit,8.2,Success,None
TXN001259,ATM1041,2025-10-15 00:00:00,16:12,Cash Withdrawal,5000,Debit,6.7,Success,None
TXN001260,ATM1048,2025-03-06 00:00:00,09:19,Cash Withdrawal,10000,Debit,2.7,Success,None
TXN001261,ATM1016,2025-01-21 00:00:00,00:03,Cash Withdrawal,10000,Debit,3.2,Success,None
TXN001262,ATM1030,2025-06-14 00:00:00,06:27,Cash Withdrawal,1000,Debit,2.4,Success,None
TXN001263,ATM1003,2025-02-05 00:00:00,18:42,Cash Withdrawal,2000,Debit,2.2,Success,None
TXN001264,ATM1019,2025-07-19 00:00:00,16:06,Cash Withdrawal,5000,Credit,4.6,Success,None
TXN001265,ATM1032,2025-12-17 00:00:00,00:08,Cash Withdrawal,1000,Debit,3.7,Success,None
TXN001266,ATM1031,2025-12-19 00:00:00,11:42,Cash Withdrawal,5000,Debit,2.4,Success,None
TXN001267,ATM1013,2025-10-11 00:00:00,09:20,Cash Withdrawal,500,Debit,2.4,Success,None
TXN001268,ATM1040,2025-02-08 00:00:00,23:10,Cash Withdrawal,5000,Debit,8.3,Success,None
TXN001269,ATM1004,2025-04-26 00:00:00,11:21,Cash Withdrawal,500,Debit,4.2,Success,None
TXN001270,ATM1005,2025-02-12 00:00:00,04:03,Cash Withdrawal,1000,Debit,2.1,Success,None
TXN001271,ATM1026,2025-01-10 00:00:00,12:31,Cash Withdrawal,5000,Debit,2.6,Success,None
TXN001272,ATM1008,2025-04-18 00:00:00,01:33,Cash Withdrawal,500,Debit,5.6,Success,None
TXN001273,ATM1034,2025-08-13 00:00:00,22:19,Cash Withdrawal,2000,Debit,4.2,Success,None
TXN001274,ATM1041,2025-07-11 00:00:00,05:04,Cash Withdrawal,10000,Debit,3.9,Success,None
TXN001275,ATM1040,2025-07-19 00:00:00,09:06,Cash Withdrawal,2000,Debit,6.1,Success,None
TXN001276,ATM1003,2025-06-18 00:00:00,12:57,Cash Withdrawal,5000,Debit,6.3,Success,None
TXN001277,ATM1007,2025-07-24 00:00:00,17:50,Cash Withdrawal,500,Debit,4.2,Success,None
TXN001278,ATM1033,2025-12-12 00:00:00,02:53,Cash Withdrawal,5000,Debit,2.2,Success,None
TXN001279,ATM1005,2025-05-07 00:00:00,02:15,Cash Withdrawal,10000,Debit,3.8,Success,None
TXN001280,ATM1010,2025-05-10 00:00:00,05:45,Cash Withdrawal,10000,Debit,3.1,Success,None
TXN001281,ATM1048,2025-12-01 00:00:00,09:13,Cash Withdrawal,5000,Debit,3.2,Success,None
TXN001282,ATM1011,2025-02-20 00:00:00,09:14,Cash Withdrawal,5000,Debit,7.3,Success,None
TXN001283,ATM1018,2025-04-18 00:00:00,16:47,Cash Withdrawal,3000,Debit,5.4,Success,None
TXN001284,ATM1041,2025-06-16 00:00:00,16:20,Cash Withdrawal,2000,Debit,5,Success,None
TXN001285,ATM1019,2025-10-07 00:00:00,00:02,Cash Withdrawal,5000,Debit,4.8,Success,None
TXN001286,ATM1042,2025-10-20 00:00:00,03:00,Cash Withdrawal,2000,Debit,4.6,Success,None
TXN001287,ATM1005,2025-03-20 00:00:00,17:54,Cash Withdrawal,5000,Debit,4,Success,None
TXN001288,ATM1022,2025-12-21 00:00:00,10:17,Cash Withdrawal,20000,Debit,3.4,Success,None
TXN001289,ATM1007,2025-07-11 00:00:00,08:23,Cash Withdrawal,10000,Debit,4.2,Success,None
TXN001290,ATM1016,2025-02-13 00:00:00,22:04,Cash Withdrawal,5000,Debit,5.3,Success,None
TXN001291,ATM1022,2025-12-05 00:00:00,16:37,Cash Withdrawal,1000,Debit,5,Success,None
TXN001292,ATM1026,2025-10-17 00:00:00,18:13,Cash Withdrawal,10000,Debit,2.4,Success,None
TXN001293,ATM1046,2025-11-17 00:00:00,06:19,Cash Withdrawal,10000,Debit,8.2,Success,None
TXN001294,ATM1043,2025-10-09 00:00:00,22:51,Cash Withdrawal,3000,Debit,3.8,Success,None
TXN001295,ATM1003,2025-03-23 00:00:00,08:41,Cash Withdrawal,5000,Debit,5.2,Success,None
TXN001296,ATM1014,2025-09-17 00:00:00,03:48,Cash Withdrawal,3000,Debit,8.6,Success,None
TXN001297,ATM1027,2025-09-18 00:00:00,01:41,Cash Withdrawal,500,Debit,5.1,Success,None
TXN001298,ATM1008,2025-12-28 00:00:00,06:24,Cash Withdrawal,5000,Debit,9.5,Success,None
TXN001299,ATM1031,2025-02-05 00:00:00,14:54,Cash Withdrawal,1000,Debit,4.2,Success,None
TXN001300,ATM1038,2025-06-11 00:00:00,15:24,Cash Withdrawal,10000,Debit,1.7,Success,None
TXN001301,ATM1028,2025-02-15 00:00:00,02:48,Cash Withdrawal,3000,Debit,7.5,Success,None
TXN001302,ATM1018,2025-04-16 00:00:00,09:20,Cash Withdrawal,10000,Debit,3.1,Success,None
TXN001303,ATM1012,2025-12-13 00:00:00,22:16,Cash Withdrawal,3000,Debit,8.4,Success,None
TXN001304,ATM1019,2025-02-09 00:00:00,07:07,Cash Withdrawal,2000,Debit,2.8,Success,None
TXN001305,ATM1009,2025-07-05 00:00:00,15:50,Cash Withdrawal,10000,Debit,5.2,Failed,Insufficient Cash
TXN001306,ATM1044,2025-10-13 00:00:00,02:54,Cash Withdrawal,1000,Debit,3.9,Success,None
TXN001307,ATM1028,2025-03-05 00:00:00,22:41,Cash Withdrawal,2000,Debit,7.2,Success,None
TXN001308,ATM1040,2025-08-02 00:00:00,18:35,Cash Withdrawal,2000,Debit,2.8,Success,None
TXN001309,ATM1029,2025-12-02 00:00:00,16:14,Cash Withdrawal,2000,Debit,8.2,Success,None
TXN001310,ATM1039,2025-12-12 00:00:00,12:05,Cash Withdrawal,20000,Debit,3.9,Success,None
TXN001311,ATM1027,2025-09-24 00:00:00,11:42,Cash Withdrawal,5000,Debit,5.6,Success,None
TXN001312,ATM1039,2025-12-18 00:00:00,11:52,Cash Withdrawal,2000,Debit,2.5,Success,None
TXN001313,ATM1001,2025-05-12 00:00:00,06:44,Cash Withdrawal,10000,Debit,4,Success,None
TXN001314,ATM1004,2025-09-11 00:00:00,01:51,Cash Withdrawal,2000,Debit,4.4,Success,None
TXN001315,ATM1021,2025-04-25 00:00:00,19:53,Cash Withdrawal,10000,Debit,4.8,Success,None
TXN001316,ATM1032,2025-07-03 00:00:00,22:48,Cash Withdrawal,5000,Debit,4.8,Success,None
TXN001317,ATM1039,2025-01-12 00:00:00,00:40,Cash Withdrawal,5000,Credit,3.6,Success,None
TXN001318,ATM1034,2025-10-22 00:00:00,02:33,Cash Withdrawal,2000,Credit,7.4,Success,None
TXN001319,ATM1013,2025-07-25 00:00:00,22:05,Cash Withdrawal,500,Debit,2.7,Success,None
TXN001320,ATM1020,2025-01-17 00:00:00,22:31,Cash Withdrawal,10000,Debit,3.9,Success,None
TXN001321,ATM1024,2025-02-17 00:00:00,15:41,Cash Withdrawal,5000,Credit,5.1,Success,None
TXN001322,ATM1010,2025-05-25 00:00:00,04:18,Cash Withdrawal,5000,Debit,8.4,Success,None
TXN001323,ATM1022,2025-04-02 00:00:00,04:40,Cash Withdrawal,10000,Credit,2.5,Success,None
TXN001324,ATM1023,2025-04-08 00:00:00,13:59,Cash Withdrawal,1000,Debit,4.1,Success,None
TXN001325,ATM1017,2025-07-22 00:00:00,01:37,Cash Withdrawal,3000,Credit,5.2,Success,None
TXN001326,ATM1022,2025-05-04 00:00:00,19:41,Cash Withdrawal,10000,Credit,4.5,Success,None
TXN001327,ATM1006,2025-04-11 00:00:00,22:24,Cash Withdrawal,5000,Debit,3.7,Success,None
TXN001328,ATM1038,2025-10-20 00:00:00,00:04,Cash Withdrawal,500,Debit,8.5,Failed,Network Error
TXN001329,ATM1020,2025-04-10 00:00:00,01:55,Cash Withdrawal,1000,Credit,4.8,Success,None
TXN001330,ATM1047,2025-08-02 00:00:00,14:29,Cash Withdrawal,3000,Debit,3,Success,None
TXN001331,ATM1001,2025-09-09 00:00:00,04:31,Cash Withdrawal,5000,Debit,3.4,Success,None
TXN001332,ATM1033,2025-08-17 00:00:00,18:26,Cash Withdrawal,10000,Debit,4.8,Success,None
TXN001333,ATM1045,2025-07-31 00:00:00,23:12,Cash Withdrawal,1000,Debit,4,Success,None
TXN001334,ATM1028,2025-08-22 00:00:00,06:03,Cash Withdrawal,5000,Credit,3.2,Success,None
TXN001335,ATM1047,2025-08-02 00:00:00,02:03,Cash Withdrawal,10000,Debit,5,Success,None
TXN001336,ATM1020,2025-12-15 00:00:00,05:52,Cash Withdrawal,3000,Debit,3.6,Success,None
TXN001337,ATM1013,2025-03-19 00:00:00,00:02,Cash Withdrawal,2000,Debit,5.9,Success,None
TXN001338,ATM1008,2025-01-19 00:00:00,16:39,Cash Withdrawal,3000,Debit,5,Success,None
TXN001339,ATM1010,2025-05-15 00:00:00,11:15,Cash Withdrawal,3000,Debit,10.6,Success,None
TXN001340,ATM1026,2025-02-23 00:00:00,21:25,Cash Withdrawal,5000,Debit,4.8,Success,None
TXN001341,ATM1002,2025-12-20 00:00:00,12:57,Cash Withdrawal,2000,Debit,3.1,Success,None
TXN001342,ATM1024,2025-01-11 00:00:00,16:06,Cash Withdrawal,2000,Debit,4.2,Success,None
TXN001343,ATM1030,2025-09-04 00:00:00,07:35,Cash Withdrawal,3000,Debit,2.5,Success,None
TXN001344,ATM1044,2025-01-31 00:00:00,04:46,Cash Withdrawal,1000,Debit,6.3,Success,None
TXN001345,ATM1004,2025-06-24 00:00:00,06:33,Cash Withdrawal,5000,Debit,10.8,Success,None
TXN001346,ATM1031,2025-11-13 00:00:00,02:17,Cash Withdrawal,1000,Debit,6.6,Success,None
TXN001347,ATM1027,2025-07-15 00:00:00,00:47,Cash Withdrawal,10000,Debit,4.3,Success,None
TXN001348,ATM1017,2025-02-22 00:00:00,21:50,Cash Withdrawal,10000,Debit,4.9,Success,None
TXN001349,ATM1044,2025-08-09 00:00:00,21:41,Cash Withdrawal,10000,Debit,4,Success,None
TXN001350,ATM1001,2025-08-09 00:00:00,00:55,Cash Withdrawal,3000,Debit,12.3,Success,None
TXN001351,ATM1042,2025-08-04 00:00:00,17:03,Cash Withdrawal,5000,Debit,4.4,Success,None
TXN001352,ATM1034,2025-12-12 00:00:00,20:04,Cash Withdrawal,5000,Credit,4.5,Success,None
TXN001353,ATM1001,2025-05-14 00:00:00,19:24,Cash Withdrawal,2000,Credit,1.9,Success,None
TXN001354,ATM1039,2025-08-28 00:00:00,05:36,Cash Withdrawal,2000,Debit,8.3,Failed,Bank Declined
TXN001355,ATM1032,2025-11-30 00:00:00,19:05,Cash Withdrawal,5000,Debit,3.1,Success,None
TXN001356,ATM1025,2025-02-19 00:00:00,18:08,Cash Withdrawal,10000,Debit,7.4,Success,None
TXN001357,ATM1020,2025-02-09 00:00:00,10:08,Cash Withdrawal,1000,Debit,4.2,Success,None
TXN001358,ATM1037,2025-06-09 00:00:00,01:43,Cash Withdrawal,10000,Debit,7.4,Success,None
TXN001359,ATM1033,2025-07-19 00:00:00,15:52,Cash Withdrawal,2000,Debit,2.1,Success,None
TXN001360,ATM1010,2025-04-06 00:00:00,17:08,Cash Withdrawal,5000,Debit,3.6,Success,None
TXN001361,ATM1043,2025-07-10 00:00:00,13:36,Cash Withdrawal,2000,Debit,3.8,Success,None
TXN001362,ATM1004,2025-01-08 00:00:00,12:09,Cash Withdrawal,10000,Debit,2.6,Success,None
TXN001363,ATM1006,2025-10-18 00:00:00,08:48,Cash Withdrawal,2000,Debit,6.3,Success,None
TXN001364,ATM1030,2025-02-14 00:00:00,17:56,Cash Withdrawal,5000,Debit,5.8,Success,None
TXN001365,ATM1048,2025-01-18 00:00:00,14:57,Cash Withdrawal,3000,Debit,7.7,Success,None
TXN001366,ATM1034,2025-10-10 00:00:00,17:29,Cash Withdrawal,2000,Debit,6.3,Success,None
TXN001367,ATM1035,2025-03-21 00:00:00,19:33,Cash Withdrawal,2000,Debit,3.5,Success,None
TXN001368,ATM1006,2025-10-13 00:00:00,04:13,Cash Withdrawal,2000,Debit,5.4,Success,None
TXN001369,ATM1034,2025-07-09 00:00:00,13:16,Cash Withdrawal,5000,Debit,2.7,Success,None
TXN001370,ATM1045,2025-11-28 00:00:00,02:23,Cash Withdrawal,10000,Debit,3.8,Success,None
TXN001371,ATM1047,2025-11-23 00:00:00,00:50,Cash Withdrawal,2000,Credit,5.9,Success,None
TXN001372,ATM1040,2025-03-01 00:00:00,14:42,Cash Withdrawal,3000,Debit,3.3,Failed,Technical Error
TXN001373,ATM1035,2025-09-02 00:00:00,02:08,Cash Withdrawal,2000,Debit,4.6,Success,None
TXN001374,ATM1012,2025-12-22 00:00:00,21:28,Cash Withdrawal,500,Debit,4.6,Success,None
TXN001375,ATM1048,2025-05-03 00:00:00,22:17,Cash Withdrawal,3000,Debit,7.2,Success,None
TXN001376,ATM1037,2025-01-29 00:00:00,12:33,Cash Withdrawal,5000,Debit,5.3,Success,None
TXN001377,ATM1030,2025-06-05 00:00:00,10:57,Cash Withdrawal,5000,Debit,4.9,Success,None
TXN001378,ATM1006,2025-08-21 00:00:00,01:36,Cash Withdrawal,3000,Debit,3.1,Success,None
TXN001379,ATM1003,2025-10-09 00:00:00,12:08,Cash Withdrawal,5000,Debit,2.1,Success,None
TXN001380,ATM1037,2025-12-31 00:00:00,05:29,Cash Withdrawal,500,Debit,3.8,Success,None
TXN001381,ATM1032,2025-02-21 00:00:00,18:29,Cash Withdrawal,2000,Debit,3.1,Success,None
TXN001382,ATM1030,2025-05-15 00:00:00,05:35,Cash Withdrawal,500,Debit,2.7,Success,None
TXN001383,ATM1007,2025-04-08 00:00:00,13:35,Cash Withdrawal,10000,Debit,5.8,Success,None
TXN001384,ATM1019,2025-06-29 00:00:00,16:16,Cash Withdrawal,5000,Debit,2.7,Failed,Insufficient Cash
TXN001385,ATM1042,2025-02-06 00:00:00,12:06,Cash Withdrawal,2000,Debit,1.9,Success,None
TXN001386,ATM1001,2025-02-15 00:00:00,21:31,Cash Withdrawal,3000,Debit,2.6,Success,None
TXN001387,ATM1033,2025-04-11 00:00:00,02:07,Cash Withdrawal,500,Debit,4.1,Success,None
TXN001388,ATM1019,2025-04-05 00:00:00,03:22,Cash Withdrawal,3000,Credit,4.1,Success,None
TXN001389,ATM1007,2025-10-07 00:00:00,06:42,Cash Withdrawal,3000,Debit,3,Success,None
TXN001390,ATM1025,2025-01-07 00:00:00,00:34,Cash Withdrawal,3000,Debit,5.4,Failed,Bank Declined
TXN001391,ATM1038,2025-12-17 00:00:00,21:24,Cash Withdrawal,1000,Debit,7.1,Success,None
TXN001392,ATM1033,2025-06-05 00:00:00,06:20,Cash Withdrawal,500,Debit,3.9,Success,None
TXN001393,ATM1016,2025-06-16 00:00:00,04:54,Cash Withdrawal,2000,Debit,4.4,Success,None
TXN001394,ATM1030,2025-09-16 00:00:00,05:25,Cash Withdrawal,5000,Debit,4.3,Success,None
TXN001395,ATM1029,2025-04-08 00:00:00,08:39,Cash Withdrawal,2000,Debit,2.5,Success,None
TXN001396,ATM1001,2025-04-26 00:00:00,12:31,Cash Withdrawal,10000,Debit,5,Success,None
TXN001397,ATM1040,2025-12-12 00:00:00,13:23,Cash Withdrawal,3000,Debit,4.7,Success,None
TXN001398,ATM1012,2025-03-02 00:00:00,21:34,Cash Withdrawal,5000,Debit,9.9,Success,None
TXN001399,ATM1047,2025-12-01 00:00:00,12:51,Cash Withdrawal,5000,Debit,11.4,Success,None
TXN001400,ATM1038,2025-04-21 00:00:00,19:15,Cash Withdrawal,5000,Debit,4.4,Success,None
TXN001401,ATM1029,2025-08-29 00:00:00,23:27,Cash Withdrawal,5000,Debit,5.7,Success,None
TXN001402,ATM1019,2025-10-17 00:00:00,01:58,Cash Withdrawal,2000,Credit,3.5,Success,None
TXN001403,ATM1039,2025-07-13 00:00:00,14:30,Cash Withdrawal,3000,Debit,6.8,Success,None
TXN001404,ATM1012,2025-06-19 00:00:00,05:05,Cash Withdrawal,3000,Debit,3.2,Success,None
TXN001405,ATM1027,2025-02-06 00:00:00,11:11,Cash Withdrawal,10000,Debit,7.5,Success,None
TXN001406,ATM1022,2025-10-25 00:00:00,16:06,Cash Withdrawal,2000,Debit,8.3,Success,None
TXN001407,ATM1010,2025-07-25 00:00:00,05:50,Cash Withdrawal,5000,Credit,6.4,Success,None
TXN001408,ATM1007,2025-09-09 00:00:00,15:45,Cash Withdrawal,3000,Debit,9.2,Success,None
TXN001409,ATM1029,2025-02-08 00:00:00,04:35,Cash Withdrawal,20000,Debit,5.6,Success,None
TXN001410,ATM1048,2025-12-04 00:00:00,21:58,Cash Withdrawal,1000,Debit,4,Success,None
TXN001411,ATM1003,2025-08-25 00:00:00,23:16,Cash Withdrawal,3000,Debit,8.2,Success,None
TXN001412,ATM1011,2025-09-12 00:00:00,02:05,Cash Withdrawal,3000,Debit,3.6,Failed,Technical Error
